%time,field.x,field.y,field.z
8131.762,-3.126526615729975,-4.701515771204345,1.498265970310372
8131.763,-3.126301433332955,-4.701526821920973,1.498264090920645
8131.764,-3.1260762537028914,-4.701537868428058,1.498262212915406
8131.765,-3.125851076840676,-4.7015489107632815,1.498260336208941
8131.766,-3.125625902745695,-4.701559948962531,1.498258461020568
8131.767,-3.1254007314184338,-4.701570983061155,1.498256587507156
8131.768,-3.1251755628591975,-4.701582013095522,1.498254715771379
8131.769,-3.124950397067966,-4.701593039104546,1.4982528458670084
8131.77,-3.124725234041517,-4.701604061130118,1.4982509782693043
8131.771,-3.1245000737784556,-4.701615079216728,1.498249113377607
8131.772,-3.124274916276653,-4.701626093411368,1.4982472515260625
8131.773,-3.1240497615328056,-4.701637103763296,1.4982453929885369
8131.774,-3.1238246095414888,-4.701648110323371,1.498243538164861
8131.775,-3.123599460298182,-4.7016591131447365,1.4982416873841824
8131.776,-3.123374313797157,-4.701670112281824,1.4982398409143676
8131.777,-3.12314917003108,-4.701681107789252,1.4982379989668966
8131.778,-3.1229240289950804,-4.701692099721066,1.498236161117045
8131.779,-3.1226988906805073,-4.7017030881311195,1.4982343269451401
8131.78,-3.122473755077687,-4.701714073072977,1.4982324960332367
8131.781,-3.1222486221760763,-4.701725054599968,1.4982306679678683
8131.782,-3.1220234919647187,-4.7017360327664655,1.4982288422305252
8131.783,-3.1217983644285208,-4.701747007627049,1.4982270183218427
8131.784,-3.1215732395507536,-4.701757979236808,1.4982251957578552
8131.785,-3.121348117313425,-4.701768947651776,1.4982233740713646
8131.789,-3.121122997694241,-4.701779912929655,1.4982215534298606
8131.789,-3.1208978806679,-4.701790875130024,1.4982197339608017
8131.789,-3.1206727662084877,-4.701801834314062,1.4982179157549915
8131.789,-3.1204476542897055,-4.701812790544315,1.4982160988731363
8131.79,-3.1202225448855296,-4.701823743885083,1.4982142830049117
8131.791,-3.119997437968497,-4.701834694402575,1.4982124678429862
8131.808,-3.1197723335090024,-4.701845642164214,1.4982106530829657
8131.808,-3.119547231475474,-4.70185658723793,1.4982088384224024
8131.808,-3.119322131832594,-4.701867529692115,1.4982070240151462
8131.808,-3.119097034544956,-4.701878469596183,1.4982052099641057
8131.808,-3.1188719395769597,-4.701889407019798,1.4982033963286987
8131.808,-3.118646846892435,-4.70190034203191,1.4982015831305757
8131.808,-3.1184217564543038,-4.7019112747002305,1.4981997703582903
8131.808,-3.118196668224535,-4.701922205091085,1.4981979579708855
8131.808,-3.1179715821641096,-4.701933133269561,1.4981961459010584
8131.808,-3.1177464982328695,-4.701944059299705,1.4981943340583013
8131.808,-3.117521416387884,-4.701954983244546,1.4981925231067619
8131.808,-3.1172963365806297,-4.701965905164651,1.498190713594862
8131.808,-3.1170712587652254,-4.701976825119111,1.49818890596165
8131.808,-3.116846182899282,-4.701987743167081,1.4981871005557794
8131.808,-3.1166211089387086,-4.701998659368931,1.4981852983320656
8131.808,-3.1163960368354737,-4.702009573785725,1.4981835000945964
8131.808,-3.1161709665428594,-4.702020486479188,1.4981817065067424
8131.809,-3.1159458980169927,-4.702031397511759,1.498179918108409
8131.81,-3.1157208312165747,-4.702042306946261,1.4981781351038224
8131.811,-3.115495766102354,-4.70205321484645,1.4981763576294798
8131.812,-3.115270702635492,-4.702064121276341,1.4981745857614657
8131.813,-3.1150456407780163,-4.702075026299354,1.498172819518975
8131.814,-3.114820580495123,-4.702085929978755,1.498171058313709
8131.815,-3.1145955217578973,-4.7020968323767605,1.498169301580831
8131.816,-3.1143704645375907,-4.702107733554271,1.4981675487822612
8131.817,-3.1141454088050513,-4.702118633570488,1.4981657993999582
8131.819,-3.113920354533476,-4.702129532482277,1.498164052693722
8131.819,-3.113695301699745,-4.702140430344546,1.498162307948548
8131.82,-3.1134702502826954,-4.702151327210789,1.4981605644759053
8131.821,-3.113245200262319,-4.702162223133726,1.4981588216125163
8131.823,-3.113020151620382,-4.702173118165471,1.4981570786884384
8131.823,-3.1127951043391953,-4.702184012357514,1.4981553350587808
8131.824,-3.112570058402941,-4.702194905761075,1.4981535901016192
8131.824,-3.112345013797827,-4.702205798427583,1.4981518432185235
8131.825,-3.1121199705106766,-4.702216690408489,1.4981500940714474
8131.827,-3.1118949285296216,-4.702227581755757,1.4981483423348159
8131.828,-3.111669887844562,-4.702238472521661,1.4981465876950584
8131.829,-3.1114448484473747,-4.702249362758511,1.4981448298506768
8131.83,-3.111219810331616,-4.7022602525175525,1.4981430684454184
8131.831,-3.1109947734938816,-4.702271141849197,1.498141303125276
8131.832,-3.110769737931432,-4.702282030803468,1.4981395335410934
8131.833,-3.110544703642063,-4.702292919430324,1.498137759347113
8131.834,-3.1103196706240688,-4.702303807779506,1.4981359804368082
8131.835,-3.1100946388777673,-4.702314695901242,1.4981341966962027
8131.836,-3.1098696084058335,-4.70232558384608,1.4981324080056146
8131.837,-3.1096445792130365,-4.702336471664604,1.4981306142416777
8131.838,-3.1094195513066016,-4.702347359408272,1.4981288150755179
8131.838,-3.109194524695389,-4.702358247129114,1.4981270101839121
8131.84,-3.108969499389038,-4.7023691348789844,1.4981251992496085
8131.841,-3.1087444753980025,-4.702380022708652,1.4981233819608109
8131.842,-3.1085194527253326,-4.702390910668327,1.498121559266312
8131.843,-3.1082944313827516,-4.702401798807339,1.4981197319920596
8131.843,-3.108069411382224,-4.702412687173922,1.4981179008636623
8131.845,-3.1078443927343145,-4.702423575814644,1.4981160665110353
8131.846,-3.107619375450884,-4.702434464773663,1.4981142292369263
8131.847,-3.1073943595452924,-4.702445354093349,1.4981123892719612
8131.848,-3.1071693450319677,-4.702456243814404,1.498110546782836
8131.849,-3.1069443319258356,-4.702467133975969,1.4981087018793924
8131.85,-3.10671932024261,-4.702478024615458,1.4981068546283682
8131.851,-3.106494309996303,-4.702488915768168,1.4981050050660987
8131.852,-3.106269301201511,-4.702499807467791,1.4981031531993287
8131.853,-3.106044293873362,-4.702510699747058,1.498101299010753
8131.855,-3.1058192880275275,-4.702521592638396,1.4980994423641047
8131.855,-3.1055942836775405,-4.702532486172694,1.4980975831163708
8131.856,-3.105369280836385,-4.702543380379681,1.498095721117083
8131.857,-3.1051442795168356,-4.7025542752884695,1.4980938562105648
8131.858,-3.1049192797339025,-4.702565170926534,1.4980919877636516
8131.859,-3.1046942815003233,-4.702576067320381,1.4980901151607748
8131.86,-3.104469284827877,-4.702586964495601,1.4980882378011295
8131.861,-3.1042442897277036,-4.702597862476976,1.4980863550989407
8131.862,-3.1040192962074262,-4.702608761287622,1.4980844669482796
8131.863,-3.1037943042750995,-4.7026196609493,1.4980825732210405
8131.864,-3.103569313937974,-4.702630561482814,1.498080673772147
8131.865,-3.103344325202363,-4.702641462908283,1.4980787684413621
8131.866,-3.1031193380707385,-4.702652365245412,1.4980768575201402
8131.867,-3.102894352547015,-4.702663268513089,1.498074941251217
8131.868,-3.102669368634125,-4.702674172729842,1.4980730198367678
8131.869,-3.102444386333588,-4.702685077914191,1.4980710934409598
8131.87,-3.102219405644398,-4.702695984087384,1.4980691625164178
8131.871,-3.101994426563777,-4.702706891271406,1.4980672274625029
8131.872,-3.1017694490886756,-4.702717799488451,1.4980652886299366
8131.873,-3.1015444732160526,-4.702728708760579,1.4980633463270292
8131.874,-3.1013194989453647,-4.702739619110592,1.4980614002825476
8131.875,-3.101094526273488,-4.7027505305616595,1.4980594502205085
8131.876,-3.1008695551962373,-4.7027614431369225,1.4980574958583295
8131.877,-3.10064458570881,-4.702772356859187,1.4980555369084296
8131.878,-3.100419617800407,-4.7027832717534785,1.4980535740081684
8131.878,-3.1001946514612126,-4.702794187845772,1.4980516077194108
8131.88,-3.099969686680652,-4.702805105162175,1.4980496385394677
8131.881,-3.0997447234471283,-4.702816023727945,1.4980476669067846
8131.882,-3.099519761750404,-4.7028269435657215,1.4980456929212607
8131.883,-3.099294801577193,-4.702837864697087,1.4980437166489284
8131.885,-3.0990698429137753,-4.702848787142763,1.498041738122568
8131.885,-3.0988448857464355,-4.702859710922911,1.4980397573472357
8131.886,-3.098619930057887,-4.702870636055695,1.4980377751217768
8131.887,-3.09839497582778,-4.702881562559066,1.4980357921427325
8131.888,-3.0981700230372047,-4.702892490450909,1.4980338090116827
8131.889,-3.0979450716690646,-4.702903419749279,1.4980318262488919
8131.89,-3.097720121704402,-4.7029143504734385,1.4980298447681353
8131.891,-3.0974951731233977,-4.7029252826424335,1.4980278653812937
8131.892,-3.0972702259062874,-4.702936216275014,1.498025888806998
8131.893,-3.097045280033975,-4.702947151389673,1.4980239156793937
8131.895,-3.0968203354871724,-4.702958088007599,1.4980219464455546
8131.895,-3.0965953922511176,-4.702969026150263,1.4980199815000177
8131.896,-3.096370450309706,-4.702979965838641,1.4980180211931042
8131.897,-3.0961455096450035,-4.70299090709219,1.4980160658306612
8131.898,-3.0959205702378143,-4.703001849927952,1.4980141156830666
8131.899,-3.0956956320737037,-4.703012794360398,1.4980121709627006
8131.9,-3.095470695137922,-4.70302374040171,1.4980102318354434
8131.901,-3.0952457594142024,-4.703034688062028,1.4980082984223446
8131.902,-3.0950208248857667,-4.703045637350498,1.4980063708017035
8131.903,-3.094795891536113,-4.70305658827436,1.4980044490125832
8131.904,-3.0945709593491917,-4.703067540839243,1.4980025330523488
8131.905,-3.094346028308881,-4.703078495049592,1.4980006228879388
8131.906,-3.094121098397453,-4.703089450909882,1.4979987187914943
8131.907,-3.0938961695954856,-4.703100408423938,1.4979968209895231
8131.908,-3.0936712418837287,-4.703111367594599,1.4979949296662038
8131.909,-3.0934463152429292,-4.703122328423508,1.4979930449698102
8131.91,-3.0932213896533973,-4.703133290910001,1.4979911669162829
8131.911,-3.0929964650944046,-4.70314425505231,1.497989295506534
8131.912,-3.0927715415441797,-4.7031552208473215,1.4979874307276073
8131.913,-3.092546618980068,-4.703166188290162,1.4979855725535165
8131.914,-3.0923216973776935,-4.703177157373153,1.4979837212923361
8131.915,-3.0920967767106173,-4.70318812808615,1.497981877217145
8131.916,-3.091871856952894,-4.703199100416816,1.4979800405678738
8131.917,-3.091646938078897,-4.703210074351113,1.4979782115573574
8131.918,-3.091422020062939,-4.703221049871681,1.497976390357338
8131.919,-3.0911971028767415,-4.703232026959701,1.4979745771012312
8131.92,-3.090972186491989,-4.703243005594958,1.4979727718842548
8131.923,-3.090747270880997,-4.703253985755917,1.4979709747670753
8131.923,-3.090522356016612,-4.703264967418021,1.4979691857094022
8131.923,-3.0902974418705194,-4.70327595055585,1.4979674046367415
8131.924,-3.090072528414483,-4.703286935142845,1.4979656314429488
8131.925,-3.089847615620705,-4.703297921150933,1.4979638659945955
8131.943,-3.0896227034594883,-4.703308908549699,1.4979621085989565
8131.943,-3.0893977919011295,-4.703319897307196,1.4979603595043423
8131.943,-3.0891728809166383,-4.703330887389672,1.4979586189063685
8131.943,-3.0889479704778524,-4.703341878761208,1.4979568869545496
8131.943,-3.0887230605588667,-4.703352871383934,1.497955163266586
8131.943,-3.0884981511351426,-4.703363865216474,1.4979534474678526
8131.943,-3.0882732421809354,-4.703374860214854,1.4979517391923467
8131.943,-3.0880483336695748,-4.703385856333554,1.4979500380793087
8131.943,-3.0878234255695816,-4.703396853526598,1.497948344588197
8131.943,-3.087598517854115,-4.703407851745579,1.4979466591054231
8131.943,-3.087373610496911,-4.703418850940862,1.497944981958006
8131.943,-3.0871487034713865,-4.703429851062789,1.4979433134178108
8131.943,-3.0869237967458587,-4.703440852060684,1.4979416543644293
8131.943,-3.0866988902945485,-4.703451853882838,1.4979400055567094
8131.943,-3.0864739840905093,-4.703462856477627,1.4979383676523368
8131.943,-3.086249078104589,-4.7034738597945465,1.4979367412127753
8131.943,-3.086024172309848,-4.703484863785798,1.4979351265408911
8131.943,-3.0857992666746967,-4.7034958684050965,1.4979335238738478
8131.943,-3.085574361169543,-4.703506873607066,1.4979319333840038
8131.945,-3.085349455766915,-4.703517879346917,1.4979303551922183
8131.946,-3.0851245504421168,-4.703528885579384,1.497928789019445
8131.947,-3.084899645164703,-4.703539892260626,1.497927234572058
8131.948,-3.084674739903445,-4.703550899347619,1.497925691537764
8131.949,-3.0844498346275975,-4.703561906797498,1.4979241595914063
8131.95,-3.0842249293052206,-4.703572914565778,1.497922638674221
8131.951,-3.084000023903171,-4.703583922609544,1.4979211286872047
8131.952,-3.083775118388659,-4.703594930886894,1.4979196294950747
8131.953,-3.0835502127295507,-4.7036059393561915,1.497918140932138
8131.954,-3.083325306893448,-4.703616947975093,1.4979166628019513
8131.955,-3.0831004008496383,-4.703627956701806,1.4979151948862484
8131.956,-3.0828754945666934,-4.703638965495245,1.4979137369508784
8131.957,-3.082650588012585,-4.703649974314982,1.4979122887459972
8131.958,-3.0824256811552813,-4.703660983123089,1.4979108499324782
8131.959,-3.082200773965879,-4.703671991882886,1.4979094201684535
8131.96,-3.0819758664152963,-4.703683000558835,1.4979079991136601
8131.961,-3.081750958473458,-4.7036940091162425,1.4979065864279886
8131.962,-3.0815260501091313,-4.703705017521445,1.497905182006808
8131.963,-3.0813011412916063,-4.703716025741079,1.4979037857345
8131.964,-3.0810762319911364,-4.703727033742122,1.4979023974868044
8131.965,-3.080851322178584,-4.703738041492007,1.497901017133487
8131.966,-3.0806264118270095,-4.703749048958808,1.4978996442221615
8131.967,-3.080401500907402,-4.703760056110898,1.4978982783168682
8131.968,-3.08017658939092,-4.703771062916889,1.4978969189943672
8131.969,-3.0799516772492574,-4.703782069345682,1.4978955658451245
8131.97,-3.0797267644541355,-4.703793075366475,1.4978942184740245
8131.971,-3.0795018509772722,-4.703804080948674,1.4978928764999904
8131.972,-3.0792769367904884,-4.703815086061769,1.4978915395554888
8131.973,-3.07905202186577,-4.7038260906751574,1.4978902072859572
8131.974,-3.078827106175349,-4.703837094758026,1.497888879349264
8131.975,-3.0786021896917597,-4.703848098279283,1.497887555415346
8131.976,-3.078377272387902,-4.703859101207509,1.4978862351658035
8131.977,-3.078152354237025,-4.703870103510916,1.4978849182935192
8131.978,-3.077927435212621,-4.703881105157318,1.4978836045023458
8131.979,-3.0777025152883297,-4.703892106114147,1.4978822935068308
8131.98,-3.0774775944380846,-4.703903106348505,1.49788098503184
8131.981,-3.0772526726362677,-4.703914105827063,1.4978796788122504
8131.982,-3.077027749856484,-4.7039251045173165,1.4978783747336772
8131.983,-3.0768028260739806,-4.7039361023864705,1.4978770726746118
8131.984,-3.076577901263964,-4.703947099401345,1.4978757725093714
8131.985,-3.0763529754013024,-4.703958095528167,1.4978744741076788
8131.986,-3.0761280484604163,-4.703969090733613,1.497873177325573
8131.987,-3.0759031204166334,-4.703980084984542,1.4978718819983061
8131.988,-3.0756781912450766,-4.703991078247277,1.497870587944565
8131.989,-3.0754532609207472,-4.704002070486873,1.4978692949680572
8131.99,-3.0752283294188985,-4.704013061666759,1.4978680028591191
8131.991,-3.0750033967151302,-4.7040240517486085,1.497866711396702
8131.991,-3.074778462785334,-4.704035040692405,1.4978654203505266
8131.993,-3.0745535276056026,-4.704046028456605,1.4978641294829311
8131.994,-3.0743285911516978,-4.704057014998281,1.4978628385504742
8131.995,-3.074103653399936,-4.7040680002728426,1.4978615473041221
8131.996,-3.073878714326283,-4.704078984234393,1.497860255490497
8131.997,-3.0736537739063636,-4.704089966836137,1.4978589628545556
8131.998,-3.0734288321166936,-4.704100948030246,1.4978576690823957
8131.999,-3.0732038889326665,-4.704111927767708,1.4978563738660116
8131.999,-3.07297894432998,-4.704122905998706,1.497855076902089
8131.999,-3.0727539982848966,-4.7041338826730845,1.4978537778936587
8132.003,-3.072529050772574,-4.704144857740729,1.4978524769693344
8132.004,-3.0723041017653725,-4.704155831151781,1.497851174213069
8132.004,-3.0720791512369594,-4.704166802856001,1.497849869665917
8132.005,-3.071854199162599,-4.704177772802225,1.4978485633347742
8132.005,-3.071629245515318,-4.704188740937735,1.4978472558810527
8132.007,-3.0714042902652907,-4.704199707208977,1.4978459478577837
8132.007,-3.0711793333845296,-4.704210671560907,1.4978446397171896
8132.009,-3.0709543748476382,-4.704221633936528,1.4978433318249114
8132.009,-3.0707294146306006,-4.704232594274218,1.4978420244718729
8132.011,-3.0705044527101353,-4.7042435525105395,1.49784071788217
8132.012,-3.0702794890637737,-4.704254508580279,1.4978394122190508
8132.013,-3.0700545236704055,-4.704265462416413,1.497838107590259
8132.014,-3.0698295565093794,-4.704276413950624,1.4978368039950043
8132.015,-3.0696045875668996,-4.704287363111607,1.4978355014171245
8132.016,-3.06937961682901,-4.7042983098262585,1.4978341998331266
8132.017,-3.069154644280729,-4.704309254020771,1.4978328992070877
8132.018,-3.0689296699081394,-4.704320195621157,1.4978315994875515
8132.019,-3.068704693696375,-4.704331134552917,1.4978303009733405
8132.02,-3.068479715637495,-4.704342070740117,1.4978290038932396
8132.021,-3.0682547357240333,-4.704353004105996,1.4978277084206189
8132.022,-3.0680297539464787,-4.704363934575964,1.497826414912171
8132.023,-3.0678047702955094,-4.704374862076152,1.4978251236619045
8132.024,-3.0675797847630983,-4.70438578653262,1.4978238349064577
8132.025,-3.0673547973423343,-4.704396707870536,1.4978225488321222
8132.026,-3.0671298080281546,-4.7044076260123076,1.4978212654780492
8132.027,-3.0669048168130613,-4.704418540877876,1.4978199848566065
8132.028,-3.066679823690727,-4.70442945238537,1.497818706952848
8132.029,-3.0664548286564854,-4.7044403604520415,1.4978174317301234
8132.03,-3.0662298317063588,-4.704451264994905,1.4978161591348482
8132.031,-3.066004832836563,-4.704462165931054,1.497814889099103
8132.032,-3.065779832043441,-4.704473063177814,1.4978136215420568
8132.033,-3.06555482932353,-4.704483956652789,1.4978123563711399
8132.034,-3.0653298246721863,-4.704494846273451,1.4978110937212195
8132.035,-3.06510481808642,-4.704505731958009,1.4978098337075132
8132.036,-3.0648798095638723,-4.704516613624948,1.4978085764290738
8132.037,-3.064654799102617,-4.704527491192448,1.4978073219694674
8132.038,-3.0644297867009516,-4.704538364578181,1.4978060704896659
8132.039,-3.0642047723564985,-4.704549233700019,1.4978048221250018
8132.04,-3.0639797560680173,-4.704560098475705,1.497803576986416
8132.041,-3.0637547378353256,-4.704570958822494,1.4978023351648182
8132.042,-3.063529717654775,-4.7045818146568426,1.497801097166139
8132.043,-3.063304695526623,-4.704592665893937,1.4977998634322924
8132.044,-3.063079671449563,-4.704603512448444,1.4977986343528695
8132.045,-3.06285464542028,-4.704614354235184,1.4977974102657579
8132.046,-3.062629617435032,-4.704625191170274,1.4977961914588762
8132.046,-3.062404587490217,-4.704636023170204,1.4977949781751123
8132.048,-3.062179555582447,-4.704646850152081,1.4977937706172557
8132.049,-3.061954521708345,-4.704657672033832,1.497792568952635
8132.05,-3.0617294858635944,-4.704668488733255,1.4977913733088464
8132.051,-3.061504448044903,-4.704679300168418,1.4977901837694882
8132.052,-3.061279408247776,-4.704690106257981,1.4977890003808394
8132.053,-3.0610543664664625,-4.704700906921472,1.4977878231537531
8132.054,-3.060829322691697,-4.704711702080236,1.4977866525310157
8132.055,-3.060604276915192,-4.704722491656936,1.4977854888884448
8132.056,-3.060379229127915,-4.704733275575135,1.4977843325442945
8132.057,-3.060154179319548,-4.704744053758858,1.4977831837646767
8132.058,-3.0599291274829183,-4.70475482613315,1.4977820423297212
8132.059,-3.05970407360416,-4.704765592623167,1.4977809080080824
8132.06,-3.0594790176697,-4.704776353153995,1.4977797805511883
8132.061,-3.059253959666866,-4.704787107650859,1.4977786597013887
8132.062,-3.059028899579497,-4.704797856040403,1.4977775458538838
8132.063,-3.0588038373864914,-4.704808598249773,1.4977764393216968
8132.064,-3.0585787730664054,-4.7048193342066975,1.497775340340808
8132.065,-3.0583537065983672,-4.7048300638396094,1.4977742490824186
8132.066,-3.0581286379603565,-4.704840787076824,1.4977731658904176
8132.067,-3.0579035671285575,-4.70485150384656,1.4977720910336494
8132.068,-3.0576784940791337,-4.704862214077708,1.4977710247121143
8132.069,-3.0574534187889073,-4.7048729177007935,1.4977699670652571
8132.07,-3.057228341235746,-4.704883614648335,1.4977689178712201
8132.07,-3.05700326140027,-4.7048943048548795,1.4977678769002414
8132.07,-3.056778179261723,-4.704904988257297,1.4977668439190157
8132.073,-3.056553094798025,-4.704915664794798,1.4977658186875809
8132.073,-3.056328007987593,-4.704926334408866,1.4977648009576852
8132.075,-3.0561029188101045,-4.704936997043397,1.4977637903684702
8132.076,-3.0558778272484632,-4.704947652645462,1.4977627865671224
8132.077,-3.05565273328514,-4.704958301164703,1.4977617892066502
8132.078,-3.055427636901347,-4.704968942552832,1.497760797921165
8132.079,-3.055202538079169,-4.704979576763841,1.497759812336087
8132.08,-3.05497743680084,-4.704990203752958,1.4977588320711068
8132.081,-3.0547523330485404,-4.705000823475619,1.4977578567414067
8132.082,-3.054527226800898,-4.705011435886885,1.4977568864689927
8132.083,-3.0543021180388075,-4.705022040942028,1.4977559213319767
8132.084,-3.0540770067427556,-4.705032638596721,1.4977549613730017
8132.085,-3.0538518928922893,-4.7050432288071224,1.4977540066016914
8132.086,-3.0536267764651583,-4.705053811530309,1.4977530572340056
8132.087,-3.0534016574387675,-4.70506438672406,1.4977521134478264
8132.088,-3.0531765357907017,-4.705074954347083,1.4977511753870292
8132.089,-3.052951411498485,-4.705085514359258,1.4977502431659675
8132.09,-3.05272628454022,-4.705096066720968,1.4977493168317775
8132.091,-3.0525011548907663,-4.705106611393954,1.4977483964120146
8132.091,-3.052276022525278,-4.705117148341133,1.4977474819131538
8132.093,-3.0520508874196106,-4.705127677526442,1.4977465733256246
8132.094,-3.0518257495522216,-4.705138198914939,1.4977456701511975
8132.095,-3.0516006088991126,-4.705148712472432,1.4977447719022825
8132.096,-3.051375465435249,-4.705159218165273,1.4977438780992192
8132.097,-3.0511503191351736,-4.705169715960035,1.4977429882706843
8132.098,-3.0509251699707804,-4.705180205821318,1.497742102304111
8132.099,-3.0507000179144006,-4.7051906877127845,1.4977412200730489
8132.1,-3.0504748629377487,-4.705201161597791,1.4977403414409416
8132.101,-3.050249705011729,-4.705211627440033,1.4977394662622376
8132.102,-3.050024544107601,-4.705222085203472,1.4977385942658574
8132.103,-3.0497993801942096,-4.7052325348521595,1.4977377251700303
8132.104,-3.049574213240299,-4.705242976350485,1.4977368586822337
8132.105,-3.0493490432151957,-4.705253409663654,1.4977359945029467
8132.106,-3.0491238700855128,-4.705263834758218,1.4977351329598483
8132.107,-3.0488986938164304,-4.7052742516021535,1.497734274319335
8132.108,-3.0486735143743986,-4.705284660164357,1.4977334187917337
8132.109,-3.0484483317274784,-4.705295060414194,1.4977325665399133
8132.11,-3.0482231458443034,-4.705305452322378,1.497731717686336
8132.111,-3.0479979566935103,-4.705315835860233,1.4977308723175498
8132.112,-3.04777276424399,-4.705326210999279,1.497730030487443
8132.113,-3.0475475684654656,-4.7053365777108835,1.4977291922199267
8132.114,-3.0473223693288447,-4.705346935966176,1.497728357511786
8132.115,-3.04709716680617,-4.705357285736225,1.497727526333076
8132.115,-3.0468719608703796,-4.705367626992291,1.4977266986298294
8132.115,-3.0466467514954654,-4.705377959706069,1.4977258743294002
8132.118,-3.0464215386565665,-4.705388283849884,1.4977250533429391
8132.118,-3.0461963223299158,-4.705398599396826,1.497724235567675
8132.12,-3.0459711024928797,-4.705408906320841,1.4977234208887404
8132.121,-3.0457458791239684,-4.705419204596762,1.497722609180925
8132.122,-3.0455206522021174,-4.705429494199946,1.4977218004531874
8132.123,-3.0452954217077157,-4.705439775107681,1.4977209946895036
8132.125,-3.04507018762266,-4.705450047298348,1.497720191852174
8132.125,-3.044844949930352,-4.7054603107504285,1.4977193918846978
8132.126,-3.0446197086171805,-4.705470565441765,1.4977185943195568
8132.126,-3.0443944636729987,-4.705480811348521,1.4977177987063015
8132.128,-3.044169215087797,-4.705491048446071,1.4977170046129944
8132.128,-3.0439439628514795,-4.705501276709999,1.4977162116218699
8132.13,-3.0437187069503855,-4.705511496113825,1.4977154200174645
8132.131,-3.043493447375654,-4.705521706631316,1.4977146300310298
8132.132,-3.0432681841199845,-4.705531908237223,1.4977138418511569
8132.133,-3.0430429171766384,-4.705542100907822,1.497713055627194
8132.134,-3.042817646539616,-4.705552284621094,1.4977122714722462
8132.135,-3.04259237220404,-4.7055624593565275,1.4977114894664576
8132.136,-3.042367094166205,-4.705572625094734,1.4977107096605138
8132.137,-3.042141812423346,-4.705582781817168,1.4977099320790104
8132.138,-3.0419165269698927,-4.7055929295064,1.4977091571787633
8132.139,-3.0416912378038896,-4.705603068145102,1.4977083853426987
8132.14,-3.0414659449232015,-4.705613197716247,1.4977076168914207
8132.141,-3.041240648324601,-4.705623318203451,1.4977068520870234
8132.142,-3.0410153480075994,-4.705633429591537,1.49770609074285
8132.143,-3.040790043969137,-4.705643531866229,1.4977053326689496
8132.144,-3.040564736207354,-4.705653625014087,1.497704577669126
8132.145,-3.040339424721715,-4.705663709022488,1.4977038255452466
8132.146,-3.0401141095113697,-4.705673783881191,1.4977030761800365
8132.147,-3.039888790575454,-4.705683849581483,1.4977023294483607
8132.148,-3.0396634679127454,-4.705693906115634,1.4977015852184394
8132.149,-3.0394381415216176,-4.705703953476311,1.4977008433523518
8132.15,-3.0392128114015406,-4.705713991656009,1.4977001034920085
8132.151,-3.038987477551304,-4.705724020647793,1.497699365282568
8132.152,-3.038762139969712,-4.705734040445015,1.4976986283720164
8132.153,-3.038536798655597,-4.7057440510410355,1.497697892412194
8132.154,-3.038311453607494,-4.705754052428524,1.4976971571939997
8132.155,-3.0380861048215286,-4.7057640446004445,1.4976964224961316
8132.156,-3.037860752294632,-4.70577402755006,1.4976956880846226
8132.157,-3.037635396024858,-4.705784001271015,1.4976949537179165
8132.158,-3.0374100360102987,-4.705793965757766,1.4976942191791607
8132.16,-3.037184672248487,-4.705803921004176,1.4976934842456746
8132.16,-3.036959304736586,-4.705813867004293,1.4976927486896867
8132.161,-3.0367339334718038,-4.705823803753305,1.4976920122790465
8132.162,-3.0365085584516898,-4.705833731246821,1.4976912746748063
8132.163,-3.0362831796748027,-4.705843649482036,1.4976905355493315
8132.164,-3.03605779713925,-4.705853558457617,1.4976897945870304
8132.165,-3.0358324108426986,-4.705863458173356,1.4976890514824683
8132.166,-3.0356070207836208,-4.705873348629411,1.4976883058598938
8132.167,-3.0353816269601657,-4.70588322982732,1.4976875573430926
8132.168,-3.0351562293712155,-4.705893101769248,1.4976868055557446
8132.169,-3.0349308280163645,-4.7059029644572075,1.4976860501237772
8132.169,-3.0347054228922135,-4.705912817891131,1.4976852913680538
8132.172,-3.0344800139945614,-4.705922662071311,1.497684529547525
8132.172,-3.0342546013207987,-4.705932496997739,1.4976837648649497
8132.174,-3.034029184870128,-4.705942322669486,1.497682997475687
8132.174,-3.0338037646453992,-4.705952139084328,1.4976822270444659
8132.175,-3.0335783406491115,-4.705961946237532,1.4976814532366591
8132.177,-3.03335291288381,-4.705971744122986,1.497680675717049
8132.177,-3.033127481352615,-4.705981532734585,1.4976798941497715
8132.178,-3.032902046057863,-4.705991312068714,1.497679108514241
8132.179,-3.0326766070035474,-4.706001082122397,1.4976783187709641
8132.179,-3.0324511641944785,-4.706010842893586,1.4976775248655012
8132.181,-3.0322257176361314,-4.706020594381233,1.4976767267305817
8132.182,-3.0320002673340385,-4.706030336585528,1.4976759242141693
8132.183,-3.03177481329859,-4.706040069507662,1.497675117147476
8132.184,-3.031549355539731,-4.706049793149407,1.4976743053520443
8132.185,-3.0313238940665315,-4.706059507512463,1.4976734886366785
8132.186,-3.031098428885388,-4.706069212597682,1.4976726672508154
8132.187,-3.0308729600074718,-4.706078908405201,1.4976718413780372
8132.188,-3.030647487444671,-4.706088594934598,1.4976710111484688
8132.189,-3.030422011208575,-4.706098272184912,1.4976701766429816
8132.189,-3.0301965313110495,-4.706107940154761,1.4976693378968866
8132.191,-3.029971047764624,-4.706117598842489,1.4976684949043655
